typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","533","ABW","Aruba","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"45.117","45.117","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","554","NZL","New Zealand","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2573.949","2573.949","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","562","NER","Niger","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2574.214","2574.214","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","566","NGA","Nigeria","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1403241.676","1403241.676","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","579","NOR","Norway","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"604310.489","604310.489","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","580","MNP","N. Mariana Isds","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2.206","2.206","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","586","PAK","Pakistan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"972740.113","972740.113","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","591","PAN","Panama","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7.355","7.355","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","600","PRY","Paraguay","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9.438","9.438","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","604","PER","Peru","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5.516","5.516","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","608","PHL","Philippines","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3984.941","3984.941","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","616","POL","Poland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"40533.743","40533.743","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","620","PRT","Portugal","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"50589.873","50589.873","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","634","QAT","Qatar","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"115.325","115.325","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","642","ROU","Romania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"742.701","742.701","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","643","RUS","Russian Federation","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1675.887","1675.887","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","646","RWA","Rwanda","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1110.561","1110.561","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","654","SHN","Saint Helena","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3085.482","3085.482","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","660","AIA","Anguilla","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"33586060.249","33586060.249","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","678","STP","Sao Tome and Principe","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"23547.214","23547.214","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","682","SAU","Saudi Arabia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5834.398","5834.398","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","686","SEN","Senegal","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8415.939","8415.939","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","688","SRB","Serbia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2.574","2.574","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","690","SYC","Seychelles","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4633.68","4633.68","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","694","SLE","Sierra Leone","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"235352.239","235352.239","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","699","IND","India","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"674191154.321","674191154.321","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","702","SGP","Singapore","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"97847658.297","97847658.297","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","703","SVK","Slovakia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10151.859","10151.859","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","704","VNM","Viet Nam","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17370903.029","17370903.029","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","705","SVN","Slovenia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"490.307","490.307","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","710","ZAF","South Africa","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"652965165.835","652965165.835","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","716","ZWE","Zimbabwe","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"84108708.844","84108708.844","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","724","ESP","Spain","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7981.318","7981.318","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","729","SDN","Sudan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1103.235","1103.235","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","748","SWZ","Eswatini","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"367179.759","367179.759","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","752","SWE","Sweden","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11094.625","11094.625","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","757","CHE","Switzerland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"134085.38","134085.38","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","764","THA","Thailand","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"739675.305","739675.305","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","768","TGO","Togo","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5001.33","5001.33","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","780","TTO","Trinidad and Tobago","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"56.353","56.353","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","784","ARE","United Arab Emirates","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1637706662.141","1637706662.141","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","792","TUR","Türkiye","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5471.275","5471.275","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","800","UGA","Uganda","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"600681.26","600681.26","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","807","MKD","North Macedonia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10529.958","10529.958","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","818","EGY","Egypt","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"519.789","519.789","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","826","GBR","United Kingdom","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3744818.023","3744818.023","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","834","TZA","United Rep. of Tanzania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1238488.253","1238488.253","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","842","USA","USA","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"111885100.262","111885100.262","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","854","BFA","Burkina Faso","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"60.494","60.494","0","false","true",
