reporterCode,reporterISO,reporterDesc,partnerCode,partnerISO,partnerDesc,flowCode,flowDesc,refYear,primaryValue
76,BRA,Brazil,380,ITA,Italy,X,Export,2000,2142988525
76,BRA,Brazil,384,CIV,Côte d'Ivoire,X,Export,2000,21629840
76,BRA,Brazil,388,JAM,Jamaica,X,Export,2000,40342478
76,BRA,Brazil,392,JPN,Japan,X,Export,2000,2471248374
76,BRA,Brazil,398,KAZ,Kazakhstan,X,Export,2000,5172712
76,BRA,Brazil,400,JOR,Jordan,X,Export,2000,17562067
76,BRA,Brazil,404,KEN,Kenya,X,Export,2000,9720824
76,BRA,Brazil,408,PRK,Dem. People's Rep. of Korea,X,Export,2000,109217101
76,BRA,Brazil,410,KOR,Rep. of Korea,X,Export,2000,580669753
76,BRA,Brazil,414,KWT,Kuwait,X,Export,2000,40680536
76,BRA,Brazil,418,LAO,Lao People's Dem. Rep.,X,Export,2000,114418
76,BRA,Brazil,422,LBN,Lebanon,X,Export,2000,51503318
76,BRA,Brazil,426,LSO,Lesotho,X,Export,2000,147
76,BRA,Brazil,428,LVA,Latvia,X,Export,2000,863061
76,BRA,Brazil,430,LBR,Liberia,X,Export,2000,2218774
76,BRA,Brazil,434,LBY,Libya,X,Export,2000,45709765
76,BRA,Brazil,440,LTU,Lithuania,X,Export,2000,9220372
76,BRA,Brazil,442,LUX,Luxembourg,X,Export,2000,82032908
76,BRA,Brazil,446,MAC,"China, Macao SAR",X,Export,2000,85559
76,BRA,Brazil,450,MDG,Madagascar,X,Export,2000,2095380
76,BRA,Brazil,454,MWI,Malawi,X,Export,2000,4100209
76,BRA,Brazil,458,MYS,Malaysia,X,Export,2000,131138087
76,BRA,Brazil,462,MDV,Maldives,X,Export,2000,279119
76,BRA,Brazil,466,MLI,Mali,X,Export,2000,2865927
76,BRA,Brazil,470,MLT,Malta,X,Export,2000,4043823
76,BRA,Brazil,478,MRT,Mauritania,X,Export,2000,3159102
76,BRA,Brazil,480,MUS,Mauritius,X,Export,2000,1912130
76,BRA,Brazil,484,MEX,Mexico,X,Export,2000,1709783257
76,BRA,Brazil,490,S19,"Other Asia, nes",X,Export,2000,352276126
76,BRA,Brazil,496,MNG,Mongolia,X,Export,2000,21805
76,BRA,Brazil,498,MDA,Rep. of Moldova,X,Export,2000,263764
76,BRA,Brazil,500,MSR,Montserrat,X,Export,2000,24283
76,BRA,Brazil,504,MAR,Morocco,X,Export,2000,138612819
76,BRA,Brazil,508,MOZ,Mozambique,X,Export,2000,3398337
76,BRA,Brazil,512,OMN,Oman,X,Export,2000,16377716
76,BRA,Brazil,516,NAM,Namibia,X,Export,2000,479237
76,BRA,Brazil,524,NPL,Nepal,X,Export,2000,59263
76,BRA,Brazil,528,NLD,Netherlands,X,Export,2000,2794779576
76,BRA,Brazil,530,ANT,Netherlands Antilles (...2010),X,Export,2000,83643281
76,BRA,Brazil,533,ABW,Aruba,X,Export,2000,3502526
76,BRA,Brazil,540,NCL,New Caledonia,X,Export,2000,273031
76,BRA,Brazil,548,VUT,Vanuatu,X,Export,2000,2230
76,BRA,Brazil,554,NZL,New Zealand,X,Export,2000,30830329
76,BRA,Brazil,558,NIC,Nicaragua,X,Export,2000,9253634
76,BRA,Brazil,562,NER,Niger,X,Export,2000,13707
76,BRA,Brazil,566,NGA,Nigeria,X,Export,2000,246276822
76,BRA,Brazil,574,NFK,Norfolk Isds,X,Export,2000,524602
76,BRA,Brazil,579,NOR,Norway,X,Export,2000,244268473
76,BRA,Brazil,580,MNP,N. Mariana Isds,X,Export,2000,26060
76,BRA,Brazil,581,UMI,United States Minor Outlying Islands,X,Export,2000,23873
76,BRA,Brazil,583,FSM,FS Micronesia,X,Export,2000,1250
76,BRA,Brazil,584,MHL,Marshall Isds,X,Export,2000,450
76,BRA,Brazil,585,PLW,Palau,X,Export,2000,369
76,BRA,Brazil,586,PAK,Pakistan,X,Export,2000,48918640
76,BRA,Brazil,591,PAN,Panama,X,Export,2000,81821438
76,BRA,Brazil,598,PNG,Papua New Guinea,X,Export,2000,1078103
76,BRA,Brazil,600,PRY,Paraguay,X,Export,2000,831617667
76,BRA,Brazil,604,PER,Peru,X,Export,2000,352441932
76,BRA,Brazil,608,PHL,Philippines,X,Export,2000,101115581
76,BRA,Brazil,616,POL,Poland,X,Export,2000,210815446
76,BRA,Brazil,620,PRT,Portugal,X,Export,2000,373537627
76,BRA,Brazil,624,GNB,Guinea-Bissau,X,Export,2000,124885
76,BRA,Brazil,634,QAT,Qatar,X,Export,2000,26535160
76,BRA,Brazil,642,ROU,Romania,X,Export,2000,88521741
76,BRA,Brazil,643,RUS,Russian Federation,X,Export,2000,422815404
76,BRA,Brazil,646,RWA,Rwanda,X,Export,2000,95937
76,BRA,Brazil,659,KNA,Saint Kitts and Nevis,X,Export,2000,89690
76,BRA,Brazil,660,AIA,Anguilla,X,Export,2000,43229
76,BRA,Brazil,662,LCA,Saint Lucia,X,Export,2000,50853479
76,BRA,Brazil,670,VCT,Saint Vincent and the Grenadines,X,Export,2000,1168448
76,BRA,Brazil,678,STP,Sao Tome and Principe,X,Export,2000,322781
76,BRA,Brazil,682,SAU,Saudi Arabia,X,Export,2000,410235155
76,BRA,Brazil,686,SEN,Senegal,X,Export,2000,9554734
76,BRA,Brazil,690,SYC,Seychelles,X,Export,2000,384694
76,BRA,Brazil,694,SLE,Sierra Leone,X,Export,2000,1579563
76,BRA,Brazil,699,IND,India,X,Export,2000,217155365
76,BRA,Brazil,702,SGP,Singapore,X,Export,2000,232914204
76,BRA,Brazil,703,SVK,Slovakia,X,Export,2000,2796721
76,BRA,Brazil,704,VNM,Viet Nam,X,Export,2000,7052912
76,BRA,Brazil,705,SVN,Slovenia,X,Export,2000,74552727
76,BRA,Brazil,706,SOM,Somalia,X,Export,2000,18326194
76,BRA,Brazil,710,ZAF,South Africa,X,Export,2000,301310581
76,BRA,Brazil,716,ZWE,Zimbabwe,X,Export,2000,4860312
76,BRA,Brazil,724,ESP,Spain,X,Export,2000,1007837664
76,BRA,Brazil,732,ESH,Western Sahara,X,Export,2000,29160
76,BRA,Brazil,736,SDN,Sudan (...2011),X,Export,2000,2317585
76,BRA,Brazil,740,SUR,Suriname,X,Export,2000,6905880
76,BRA,Brazil,748,SWZ,Eswatini,X,Export,2000,80957
76,BRA,Brazil,752,SWE,Sweden,X,Export,2000,236770149
76,BRA,Brazil,757,CHE,Switzerland,X,Export,2000,510560975
76,BRA,Brazil,760,SYR,Syria,X,Export,2000,21863595
76,BRA,Brazil,764,THA,Thailand,X,Export,2000,227752483
76,BRA,Brazil,768,TGO,Togo,X,Export,2000,358860
76,BRA,Brazil,776,TON,Tonga,X,Export,2000,29502
76,BRA,Brazil,780,TTO,Trinidad and Tobago,X,Export,2000,92545698
76,BRA,Brazil,784,ARE,United Arab Emirates,X,Export,2000,228593870
76,BRA,Brazil,788,TUN,Tunisia,X,Export,2000,40249823
76,BRA,Brazil,792,TUR,Türkiye,X,Export,2000,281369101
76,BRA,Brazil,796,TCA,Turks and Caicos Isds,X,Export,2000,8736
76,BRA,Brazil,800,UGA,Uganda,X,Export,2000,748395
76,BRA,Brazil,804,UKR,Ukraine,X,Export,2000,57776105
76,BRA,Brazil,807,MKD,North Macedonia,X,Export,2000,788409
76,BRA,Brazil,818,EGY,Egypt,X,Export,2000,239436279
76,BRA,Brazil,826,GBR,United Kingdom,X,Export,2000,1496508655
76,BRA,Brazil,834,TZA,United Rep. of Tanzania,X,Export,2000,1409396
76,BRA,Brazil,837,X1 ,Bunkers,X,Export,2000,945039284
76,BRA,Brazil,842,USA,USA,X,Export,2000,13360246426
76,BRA,Brazil,854,BFA,Burkina Faso,X,Export,2000,525339
76,BRA,Brazil,858,URY,Uruguay,X,Export,2000,666712667
76,BRA,Brazil,860,UZB,Uzbekistan,X,Export,2000,57994
76,BRA,Brazil,862,VEN,Venezuela,X,Export,2000,749788090
76,BRA,Brazil,887,YEM,Yemen,X,Export,2000,75141703
76,BRA,Brazil,891,SCG,Serbia and Montenegro (...2005),X,Export,2000,677130
76,BRA,Brazil,894,ZMB,Zambia,X,Export,2000,692961
348,HUN,Hungary,4,AFG,Afghanistan,M,Import,2000,251000
348,HUN,Hungary,8,ALB,Albania,M,Import,2000,69000
348,HUN,Hungary,12,DZA,Algeria,M,Import,2000,179000
348,HUN,Hungary,16,ASM,American Samoa,M,Import,2000,21000
348,HUN,Hungary,20,AND,Andorra,M,Import,2000,1000
348,HUN,Hungary,28,ATG,Antigua and Barbuda,M,Import,2000,201000
348,HUN,Hungary,31,AZE,Azerbaijan,M,Import,2000,580000
348,HUN,Hungary,32,ARG,Argentina,M,Import,2000,13094000
348,HUN,Hungary,36,AUS,Australia,M,Import,2000,21637000
348,HUN,Hungary,40,AUT,Austria,M,Import,2000,2365991000
348,HUN,Hungary,44,BHS,Bahamas,M,Import,2000,132000
348,HUN,Hungary,48,BHR,Bahrain,M,Import,2000,266000
348,HUN,Hungary,50,BGD,Bangladesh,M,Import,2000,6610000
348,HUN,Hungary,51,ARM,Armenia,M,Import,2000,8000
348,HUN,Hungary,52,BRB,Barbados,M,Import,2000,51000
348,HUN,Hungary,56,BEL,Belgium,M,Import,2000,720863000
348,HUN,Hungary,60,BMU,Bermuda,M,Import,2000,1000
348,HUN,Hungary,68,BOL,Bolivia (Plurinational State of),M,Import,2000,42000
348,HUN,Hungary,70,BIH,Bosnia Herzegovina,M,Import,2000,3414000
348,HUN,Hungary,72,BWA,Botswana,M,Import,2000,1616000
348,HUN,Hungary,76,BRA,Brazil,M,Import,2000,210656000
348,HUN,Hungary,84,BLZ,Belize,M,Import,2000,44000
348,HUN,Hungary,100,BGR,Bulgaria,M,Import,2000,34932000
348,HUN,Hungary,104,MMR,Myanmar,M,Import,2000,2671000
348,HUN,Hungary,108,BDI,Burundi,M,Import,2000,1399000
348,HUN,Hungary,112,BLR,Belarus,M,Import,2000,81840000
348,HUN,Hungary,116,KHM,Cambodia,M,Import,2000,712000
348,HUN,Hungary,120,CMR,Cameroon,M,Import,2000,1153000
348,HUN,Hungary,124,CAN,Canada,M,Import,2000,76464000
348,HUN,Hungary,140,CAF,Central African Rep.,M,Import,2000,189000
348,HUN,Hungary,144,LKA,Sri Lanka,M,Import,2000,4378000
348,HUN,Hungary,148,TCD,Chad,M,Import,2000,367000
348,HUN,Hungary,152,CHL,Chile,M,Import,2000,1938000
348,HUN,Hungary,156,CHN,China,M,Import,2000,938818000
348,HUN,Hungary,170,COL,Colombia,M,Import,2000,5897000
348,HUN,Hungary,174,COM,Comoros,M,Import,2000,42000
348,HUN,Hungary,178,COG,Congo,M,Import,2000,5000
348,HUN,Hungary,180,COD,Dem. Rep. of the Congo,M,Import,2000,495000
348,HUN,Hungary,184,COK,Cook Isds,M,Import,2000,29000
348,HUN,Hungary,188,CRI,Costa Rica,M,Import,2000,3803000
348,HUN,Hungary,191,HRV,Croatia,M,Import,2000,60186000
348,HUN,Hungary,192,CUB,Cuba,M,Import,2000,373000
348,HUN,Hungary,196,CYP,Cyprus,M,Import,2000,3227000
348,HUN,Hungary,203,CZE,Czechia,M,Import,2000,646266000
348,HUN,Hungary,204,BEN,Benin,M,Import,2000,132000
348,HUN,Hungary,208,DNK,Denmark,M,Import,2000,149526000
348,HUN,Hungary,212,DMA,Dominica,M,Import,2000,130000
348,HUN,Hungary,214,DOM,Dominican Rep.,M,Import,2000,322000
348,HUN,Hungary,218,ECU,Ecuador,M,Import,2000,5047000
348,HUN,Hungary,222,SLV,El Salvador,M,Import,2000,80000
348,HUN,Hungary,231,ETH,Ethiopia,M,Import,2000,1270000
348,HUN,Hungary,232,ERI,Eritrea,M,Import,2000,5000
348,HUN,Hungary,233,EST,Estonia,M,Import,2000,17887000
348,HUN,Hungary,238,FLK,Falkland Isds (Malvinas),M,Import,2000,19000
348,HUN,Hungary,242,FJI,Fiji,M,Import,2000,3000
348,HUN,Hungary,246,FIN,Finland,M,Import,2000,372687000
348,HUN,Hungary,251,FRA,France,M,Import,2000,1401018000
348,HUN,Hungary,266,GAB,Gabon,M,Import,2000,480000
348,HUN,Hungary,268,GEO,Georgia,M,Import,2000,97000
348,HUN,Hungary,270,GMB,Gambia,M,Import,2000,1000
348,HUN,Hungary,276,DEU,Germany,M,Import,2000,8213042000
348,HUN,Hungary,288,GHA,Ghana,M,Import,2000,428000
348,HUN,Hungary,296,KIR,Kiribati,M,Import,2000,2000
348,HUN,Hungary,300,GRC,Greece,M,Import,2000,54160000
348,HUN,Hungary,320,GTM,Guatemala,M,Import,2000,851000
348,HUN,Hungary,324,GIN,Guinea,M,Import,2000,2731000
348,HUN,Hungary,328,GUY,Guyana,M,Import,2000,1000
348,HUN,Hungary,332,HTI,Haiti,M,Import,2000,16000
348,HUN,Hungary,336,VAT,Holy See (Vatican City State),M,Import,2000,3000
348,HUN,Hungary,340,HND,Honduras,M,Import,2000,1161000
348,HUN,Hungary,344,HKG,"China, Hong Kong SAR",M,Import,2000,107613000
348,HUN,Hungary,352,ISL,Iceland,M,Import,2000,655000
348,HUN,Hungary,360,IDN,Indonesia,M,Import,2000,129195000
348,HUN,Hungary,364,IRN,Iran,M,Import,2000,6334000
348,HUN,Hungary,372,IRL,Ireland,M,Import,2000,253182000
348,HUN,Hungary,376,ISR,Israel,M,Import,2000,71393000
348,HUN,Hungary,380,ITA,Italy,M,Import,2000,2407219000
348,HUN,Hungary,384,CIV,Côte d'Ivoire,M,Import,2000,4950000
348,HUN,Hungary,388,JAM,Jamaica,M,Import,2000,58000
348,HUN,Hungary,392,JPN,Japan,M,Import,2000,1701095000
348,HUN,Hungary,398,KAZ,Kazakhstan,M,Import,2000,8227000
348,HUN,Hungary,400,JOR,Jordan,M,Import,2000,57000
348,HUN,Hungary,404,KEN,Kenya,M,Import,2000,1153000
348,HUN,Hungary,408,PRK,Dem. People's Rep. of Korea,M,Import,2000,1698000
348,HUN,Hungary,410,KOR,Rep. of Korea,M,Import,2000,525663000
348,HUN,Hungary,414,KWT,Kuwait,M,Import,2000,21000
348,HUN,Hungary,417,KGZ,Kyrgyzstan,M,Import,2000,395000
348,HUN,Hungary,418,LAO,Lao People's Dem. Rep.,M,Import,2000,1376000
348,HUN,Hungary,422,LBN,Lebanon,M,Import,2000,207000
348,HUN,Hungary,426,LSO,Lesotho,M,Import,2000,5000
348,HUN,Hungary,428,LVA,Latvia,M,Import,2000,2694000
348,HUN,Hungary,430,LBR,Liberia,M,Import,2000,23000
348,HUN,Hungary,434,LBY,Libya,M,Import,2000,406000
348,HUN,Hungary,440,LTU,Lithuania,M,Import,2000,7128000
348,HUN,Hungary,442,LUX,Luxembourg,M,Import,2000,31017000
348,HUN,Hungary,446,MAC,"China, Macao SAR",M,Import,2000,1542000
348,HUN,Hungary,450,MDG,Madagascar,M,Import,2000,346000
348,HUN,Hungary,454,MWI,Malawi,M,Import,2000,4837000
348,HUN,Hungary,458,MYS,Malaysia,M,Import,2000,299756000
348,HUN,Hungary,462,MDV,Maldives,M,Import,2000,26000
348,HUN,Hungary,466,MLI,Mali,M,Import,2000,431000
348,HUN,Hungary,470,MLT,Malta,M,Import,2000,16215000
348,HUN,Hungary,478,MRT,Mauritania,M,Import,2000,44000
348,HUN,Hungary,480,MUS,Mauritius,M,Import,2000,394000
348,HUN,Hungary,484,MEX,Mexico,M,Import,2000,161682000
348,HUN,Hungary,490,S19,"Other Asia, nes",M,Import,2000,473907000
348,HUN,Hungary,496,MNG,Mongolia,M,Import,2000,30000
348,HUN,Hungary,498,MDA,Rep. of Moldova,M,Import,2000,4171000
348,HUN,Hungary,500,MSR,Montserrat,M,Import,2000,3000
348,HUN,Hungary,504,MAR,Morocco,M,Import,2000,12042000
348,HUN,Hungary,508,MOZ,Mozambique,M,Import,2000,171000
348,HUN,Hungary,516,NAM,Namibia,M,Import,2000,11000
348,HUN,Hungary,520,NRU,Nauru,M,Import,2000,3000
348,HUN,Hungary,524,NPL,Nepal,M,Import,2000,178000
348,HUN,Hungary,528,NLD,Netherlands,M,Import,2000,708412000
348,HUN,Hungary,530,ANT,Netherlands Antilles (...2010),M,Import,2000,10000
348,HUN,Hungary,554,NZL,New Zealand,M,Import,2000,3405000
348,HUN,Hungary,558,NIC,Nicaragua,M,Import,2000,1809000
348,HUN,Hungary,562,NER,Niger,M,Import,2000,6000
348,HUN,Hungary,566,NGA,Nigeria,M,Import,2000,182000
348,HUN,Hungary,579,NOR,Norway,M,Import,2000,45029000
348,HUN,Hungary,584,MHL,Marshall Isds,M,Import,2000,8000
348,HUN,Hungary,586,PAK,Pakistan,M,Import,2000,16389000
348,HUN,Hungary,591,PAN,Panama,M,Import,2000,1071000
348,HUN,Hungary,598,PNG,Papua New Guinea,M,Import,2000,150000
348,HUN,Hungary,600,PRY,Paraguay,M,Import,2000,65000
348,HUN,Hungary,604,PER,Peru,M,Import,2000,14287000
348,HUN,Hungary,608,PHL,Philippines,M,Import,2000,196490000
348,HUN,Hungary,616,POL,Poland,M,Import,2000,650945000
348,HUN,Hungary,620,PRT,Portugal,M,Import,2000,125000000
348,HUN,Hungary,634,QAT,Qatar,M,Import,2000,74000
348,HUN,Hungary,642,ROU,Romania,M,Import,2000,328582000
348,HUN,Hungary,643,RUS,Russian Federation,M,Import,2000,2588598000
348,HUN,Hungary,646,RWA,Rwanda,M,Import,2000,774000
348,HUN,Hungary,659,KNA,Saint Kitts and Nevis,M,Import,2000,39000
348,HUN,Hungary,662,LCA,Saint Lucia,M,Import,2000,16000
348,HUN,Hungary,674,SMR,San Marino,M,Import,2000,22000
348,HUN,Hungary,678,STP,Sao Tome and Principe,M,Import,2000,9000
348,HUN,Hungary,682,SAU,Saudi Arabia,M,Import,2000,1955000
348,HUN,Hungary,686,SEN,Senegal,M,Import,2000,35000
348,HUN,Hungary,690,SYC,Seychelles,M,Import,2000,30000
348,HUN,Hungary,694,SLE,Sierra Leone,M,Import,2000,287000
348,HUN,Hungary,699,IND,India,M,Import,2000,65989000
348,HUN,Hungary,702,SGP,Singapore,M,Import,2000,508958000
348,HUN,Hungary,703,SVK,Slovakia,M,Import,2000,574897000
348,HUN,Hungary,704,VNM,Viet Nam,M,Import,2000,27066000
348,HUN,Hungary,705,SVN,Slovenia,M,Import,2000,182889000
348,HUN,Hungary,710,ZAF,South Africa,M,Import,2000,40538000
348,HUN,Hungary,716,ZWE,Zimbabwe,M,Import,2000,3005000
348,HUN,Hungary,724,ESP,Spain,M,Import,2000,572808000
348,HUN,Hungary,736,SDN,Sudan (...2011),M,Import,2000,152000
348,HUN,Hungary,740,SUR,Suriname,M,Import,2000,28000
348,HUN,Hungary,748,SWZ,Eswatini,M,Import,2000,14000
348,HUN,Hungary,752,SWE,Sweden,M,Import,2000,368827000
348,HUN,Hungary,757,CHE,Switzerland,M,Import,2000,424375000
348,HUN,Hungary,760,SYR,Syria,M,Import,2000,949000
348,HUN,Hungary,762,TJK,Tajikistan,M,Import,2000,5997000
348,HUN,Hungary,764,THA,Thailand,M,Import,2000,249157000
348,HUN,Hungary,768,TGO,Togo,M,Import,2000,373000
348,HUN,Hungary,780,TTO,Trinidad and Tobago,M,Import,2000,2000
348,HUN,Hungary,784,ARE,United Arab Emirates,M,Import,2000,749000
348,HUN,Hungary,788,TUN,Tunisia,M,Import,2000,21635000
348,HUN,Hungary,792,TUR,Türkiye,M,Import,2000,113522000
348,HUN,Hungary,795,TKM,Turkmenistan,M,Import,2000,2223000
348,HUN,Hungary,798,TUV,Tuvalu,M,Import,2000,4000
348,HUN,Hungary,800,UGA,Uganda,M,Import,2000,16393000
348,HUN,Hungary,804,UKR,Ukraine,M,Import,2000,234596000
348,HUN,Hungary,807,MKD,North Macedonia,M,Import,2000,2016000
348,HUN,Hungary,818,EGY,Egypt,M,Import,2000,4859000
348,HUN,Hungary,826,GBR,United Kingdom,M,Import,2000,1017082000
348,HUN,Hungary,834,TZA,United Rep. of Tanzania,M,Import,2000,3468000
348,HUN,Hungary,842,USA,USA,M,Import,2000,1223605000
348,HUN,Hungary,858,URY,Uruguay,M,Import,2000,342000
348,HUN,Hungary,860,UZB,Uzbekistan,M,Import,2000,7205000
348,HUN,Hungary,862,VEN,Venezuela,M,Import,2000,757000
348,HUN,Hungary,887,YEM,Yemen,M,Import,2000,361000
348,HUN,Hungary,891,SCG,Serbia and Montenegro (...2005),M,Import,2000,51853000
348,HUN,Hungary,894,ZMB,Zambia,M,Import,2000,66000
348,HUN,Hungary,8,ALB,Albania,X,Export,2000,7331000
348,HUN,Hungary,12,DZA,Algeria,X,Export,2000,6926000
348,HUN,Hungary,20,AND,Andorra,X,Export,2000,18000
348,HUN,Hungary,24,AGO,Angola,X,Export,2000,409000
348,HUN,Hungary,28,ATG,Antigua and Barbuda,X,Export,2000,2225000
348,HUN,Hungary,31,AZE,Azerbaijan,X,Export,2000,4789000
348,HUN,Hungary,32,ARG,Argentina,X,Export,2000,6917000
348,HUN,Hungary,36,AUS,Australia,X,Export,2000,26687000
348,HUN,Hungary,40,AUT,Austria,X,Export,2000,2442527000
348,HUN,Hungary,44,BHS,Bahamas,X,Export,2000,1030000
348,HUN,Hungary,48,BHR,Bahrain,X,Export,2000,628000
348,HUN,Hungary,50,BGD,Bangladesh,X,Export,2000,4424000
348,HUN,Hungary,51,ARM,Armenia,X,Export,2000,1714000
348,HUN,Hungary,52,BRB,Barbados,X,Export,2000,148000
348,HUN,Hungary,56,BEL,Belgium,X,Export,2000,878333000
348,HUN,Hungary,60,BMU,Bermuda,X,Export,2000,367000
348,HUN,Hungary,68,BOL,Bolivia (Plurinational State of),X,Export,2000,77000
348,HUN,Hungary,70,BIH,Bosnia Herzegovina,X,Export,2000,177860000
348,HUN,Hungary,72,BWA,Botswana,X,Export,2000,56000
348,HUN,Hungary,76,BRA,Brazil,X,Export,2000,69469000
348,HUN,Hungary,84,BLZ,Belize,X,Export,2000,47000
348,HUN,Hungary,96,BRN,Brunei Darussalam,X,Export,2000,4000
348,HUN,Hungary,100,BGR,Bulgaria,X,Export,2000,76088000
348,HUN,Hungary,104,MMR,Myanmar,X,Export,2000,129000
348,HUN,Hungary,108,BDI,Burundi,X,Export,2000,13000
348,HUN,Hungary,112,BLR,Belarus,X,Export,2000,28722000
348,HUN,Hungary,116,KHM,Cambodia,X,Export,2000,7000
348,HUN,Hungary,120,CMR,Cameroon,X,Export,2000,208000
348,HUN,Hungary,124,CAN,Canada,X,Export,2000,38934000
348,HUN,Hungary,132,CPV,Cabo Verde,X,Export,2000,3000
348,HUN,Hungary,136,CYM,Cayman Isds,X,Export,2000,76000
348,HUN,Hungary,140,CAF,Central African Rep.,X,Export,2000,4000
348,HUN,Hungary,144,LKA,Sri Lanka,X,Export,2000,2544000
348,HUN,Hungary,152,CHL,Chile,X,Export,2000,4645000
348,HUN,Hungary,156,CHN,China,X,Export,2000,40640000
348,HUN,Hungary,170,COL,Colombia,X,Export,2000,1010000
348,HUN,Hungary,178,COG,Congo,X,Export,2000,109000
348,HUN,Hungary,180,COD,Dem. Rep. of the Congo,X,Export,2000,41000
348,HUN,Hungary,188,CRI,Costa Rica,X,Export,2000,402000
348,HUN,Hungary,191,HRV,Croatia,X,Export,2000,174303000
348,HUN,Hungary,192,CUB,Cuba,X,Export,2000,486000
348,HUN,Hungary,196,CYP,Cyprus,X,Export,2000,7625000
348,HUN,Hungary,203,CZE,Czechia,X,Export,2000,465283000
348,HUN,Hungary,204,BEN,Benin,X,Export,2000,272000
348,HUN,Hungary,208,DNK,Denmark,X,Export,2000,138350000
348,HUN,Hungary,212,DMA,Dominica,X,Export,2000,12000
348,HUN,Hungary,214,DOM,Dominican Rep.,X,Export,2000,1137000
348,HUN,Hungary,218,ECU,Ecuador,X,Export,2000,817000
348,HUN,Hungary,222,SLV,El Salvador,X,Export,2000,302000
348,HUN,Hungary,226,GNQ,Equatorial Guinea,X,Export,2000,54000
348,HUN,Hungary,231,ETH,Ethiopia,X,Export,2000,2245000
348,HUN,Hungary,232,ERI,Eritrea,X,Export,2000,433000
348,HUN,Hungary,233,EST,Estonia,X,Export,2000,19431000
348,HUN,Hungary,242,FJI,Fiji,X,Export,2000,15000
348,HUN,Hungary,246,FIN,Finland,X,Export,2000,98992000
348,HUN,Hungary,251,FRA,France,X,Export,2000,1470547000
348,HUN,Hungary,262,DJI,Djibouti,X,Export,2000,347000
348,HUN,Hungary,266,GAB,Gabon,X,Export,2000,253000
348,HUN,Hungary,268,GEO,Georgia,X,Export,2000,4759000
348,HUN,Hungary,270,GMB,Gambia,X,Export,2000,2000
348,HUN,Hungary,276,DEU,Germany,X,Export,2000,10471263000
348,HUN,Hungary,288,GHA,Ghana,X,Export,2000,669000
348,HUN,Hungary,292,GIB,Gibraltar,X,Export,2000,472000
348,HUN,Hungary,300,GRC,Greece,X,Export,2000,95222000
348,HUN,Hungary,308,GRD,Grenada,X,Export,2000,5000
348,HUN,Hungary,320,GTM,Guatemala,X,Export,2000,292000
348,HUN,Hungary,324,GIN,Guinea,X,Export,2000,159000
348,HUN,Hungary,328,GUY,Guyana,X,Export,2000,152000
348,HUN,Hungary,332,HTI,Haiti,X,Export,2000,204000
348,HUN,Hungary,336,VAT,Holy See (Vatican City State),X,Export,2000,4000
348,HUN,Hungary,340,HND,Honduras,X,Export,2000,84000
348,HUN,Hungary,344,HKG,"China, Hong Kong SAR",X,Export,2000,34531000
348,HUN,Hungary,352,ISL,Iceland,X,Export,2000,2262000
348,HUN,Hungary,360,IDN,Indonesia,X,Export,2000,10762000
348,HUN,Hungary,364,IRN,Iran,X,Export,2000,34389000
348,HUN,Hungary,368,IRQ,Iraq,X,Export,2000,1945000
348,HUN,Hungary,372,IRL,Ireland,X,Export,2000,250669000
348,HUN,Hungary,376,ISR,Israel,X,Export,2000,57352000
348,HUN,Hungary,380,ITA,Italy,X,Export,2000,1654434000
348,HUN,Hungary,384,CIV,Côte d'Ivoire,X,Export,2000,713000
348,HUN,Hungary,388,JAM,Jamaica,X,Export,2000,2197000
348,HUN,Hungary,392,JPN,Japan,X,Export,2000,159405000
348,HUN,Hungary,398,KAZ,Kazakhstan,X,Export,2000,21676000
348,HUN,Hungary,400,JOR,Jordan,X,Export,2000,4253000
348,HUN,Hungary,404,KEN,Kenya,X,Export,2000,1350000
348,HUN,Hungary,408,PRK,Dem. People's Rep. of Korea,X,Export,2000,645000
348,HUN,Hungary,410,KOR,Rep. of Korea,X,Export,2000,48626000
348,HUN,Hungary,414,KWT,Kuwait,X,Export,2000,21371000
348,HUN,Hungary,417,KGZ,Kyrgyzstan,X,Export,2000,963000
348,HUN,Hungary,418,LAO,Lao People's Dem. Rep.,X,Export,2000,20000
348,HUN,Hungary,422,LBN,Lebanon,X,Export,2000,17522000
348,HUN,Hungary,428,LVA,Latvia,X,Export,2000,26754000
348,HUN,Hungary,430,LBR,Liberia,X,Export,2000,295000
348,HUN,Hungary,434,LBY,Libya,X,Export,2000,4722000
348,HUN,Hungary,440,LTU,Lithuania,X,Export,2000,44980000
348,HUN,Hungary,442,LUX,Luxembourg,X,Export,2000,8668000
348,HUN,Hungary,446,MAC,"China, Macao SAR",X,Export,2000,59000
348,HUN,Hungary,450,MDG,Madagascar,X,Export,2000,99000
348,HUN,Hungary,458,MYS,Malaysia,X,Export,2000,47180000
348,HUN,Hungary,462,MDV,Maldives,X,Export,2000,91000
348,HUN,Hungary,466,MLI,Mali,X,Export,2000,90000
348,HUN,Hungary,470,MLT,Malta,X,Export,2000,1734000
348,HUN,Hungary,478,MRT,Mauritania,X,Export,2000,22000
348,HUN,Hungary,480,MUS,Mauritius,X,Export,2000,436000
348,HUN,Hungary,484,MEX,Mexico,X,Export,2000,60111000
348,HUN,Hungary,490,S19,"Other Asia, nes",X,Export,2000,76738000
