reporterISO,refYear,flowCode,v2x_regime,primaryValue,share
ALB,2020,X,2.0,258412087.517,10.71
ALB,2020,X,3.0,1681693949.9099998,69.67
ALB,2021,M,0.0,908988400.9080001,12.09
ALB,2021,M,1.0,1658164000.6820002,22.05
ALB,2021,M,2.0,959367973.023,12.76
ALB,2021,M,3.0,3992270649.055,53.1
ALB,2021,X,0.0,107634275.668,3.21
ALB,2021,X,1.0,506765966.96599996,15.1
ALB,2021,X,2.0,479080242.153,14.28
ALB,2021,X,3.0,2262590869.62,67.42
ALB,2022,M,0.0,608903569.047,7.25
ALB,2022,M,1.0,2159652626.568,25.71
ALB,2022,M,2.0,1970510609.9029999,23.46
ALB,2022,M,3.0,3662069629.684,43.59
ALB,2022,X,0.0,13790989.379999999,0.32
ALB,2022,X,1.0,559306488.696,12.99
ALB,2022,X,2.0,1151234404.98,26.74
ALB,2022,X,3.0,2581720979.594,59.96
ALB,2023,M,0.0,1276186496.6759999,14.77
ALB,2023,M,1.0,1923293418.483,22.26
ALB,2023,M,2.0,1664671200.605,19.26
ALB,2023,M,3.0,3777910942.164,43.72
ALB,2023,X,0.0,129901972.28299999,2.97
ALB,2023,X,1.0,601591936.28,13.76
ALB,2023,X,2.0,903872643.586,20.67
ALB,2023,X,3.0,2738148739.638,62.61
ALB,2024,M,0.0,1508369870.558,15.74
ALB,2024,M,1.0,2051196598.187,21.4
ALB,2024,M,2.0,2168926845.545,22.63
ALB,2024,M,3.0,3855351003.91,40.23
ALB,2024,X,0.0,136515067.907,3.41
ALB,2024,X,1.0,598965444.686,14.97
ALB,2024,X,2.0,835735649.444,20.89
ALB,2024,X,3.0,2429175531.079,60.72
AND,2000,M,0.0,16315055.0,1.61
AND,2000,M,1.0,5024457.0,0.5
AND,2000,M,2.0,8338656.0,0.83
AND,2000,M,3.0,980589578.0,97.06
AND,2000,X,0.0,1099252.0,2.43
AND,2000,X,1.0,757668.0,1.67
AND,2000,X,2.0,405151.0,0.89
AND,2000,X,3.0,43006752.0,95.0
AND,2001,M,0.0,20179724.0,1.94
AND,2001,M,1.0,5325432.0,0.51
AND,2001,M,2.0,9367602.0,0.9
AND,2001,M,3.0,1005370642.0,96.65
AND,2001,X,0.0,1098823.0,2.11
AND,2001,X,1.0,684138.0,1.31
AND,2001,X,2.0,504909.0,0.97
AND,2001,X,3.0,49844384.0,95.61
AND,2002,M,0.0,24243942.0,2.03
AND,2002,M,1.0,6203691.0,0.52
AND,2002,M,2.0,11519194.0,0.96
AND,2002,M,3.0,1154160528.0,96.49
AND,2002,X,0.0,539402.0,0.85
AND,2002,X,1.0,425818.0,0.67
AND,2002,X,2.0,441261.0,0.69
AND,2002,X,3.0,62259325.0,97.79
AND,2003,M,0.0,34786386.0,2.3
AND,2003,M,1.0,5955538.0,0.39
AND,2003,M,2.0,15169839.0,1.0
AND,2003,M,3.0,1454889117.0,96.3
AND,2003,X,0.0,666169.0,0.74
AND,2003,X,1.0,535749.0,0.59
AND,2003,X,2.0,370239.0,0.41
AND,2003,X,3.0,88483104.0,98.25
AND,2004,M,0.0,47879045.0,2.73
AND,2004,M,1.0,9258667.0,0.53
AND,2004,M,2.0,15372116.0,0.87
AND,2004,M,3.0,1684500943.0,95.87
AND,2004,X,0.0,428755.0,0.35
AND,2004,X,1.0,694341.0,0.56
AND,2004,X,2.0,423254.0,0.34
AND,2004,X,3.0,121577116.0,98.74
AND,2005,X,0.0,772982.0,0.54
AND,2005,X,1.0,353062.0,0.25
AND,2005,X,2.0,213126.0,0.15
AND,2005,X,3.0,141351628.0,99.06
AND,2006,M,0.0,46580339.788,2.63
AND,2006,M,1.0,7940520.446,0.45
AND,2006,M,2.0,12705041.535,0.72
AND,2006,M,3.0,1702843981.999,96.2
AND,2006,X,0.0,2410359.9329999997,1.46
AND,2006,X,1.0,498938.33600000007,0.3
AND,2006,X,2.0,634672.981,0.38
AND,2006,X,3.0,161442385.879,97.85
AND,2007,M,0.0,63343950.842,3.33
AND,2007,M,1.0,5258144.466,0.28
AND,2007,M,2.0,17280092.67,0.91
AND,2007,M,3.0,1817962031.3109999,95.49
AND,2007,X,0.0,41478.989,0.03
AND,2007,X,1.0,831899.5930000001,0.55
AND,2007,X,2.0,1079603.842,0.72
AND,2007,X,3.0,148727865.844,98.7
AND,2008,M,0.0,74005115.388,3.85
AND,2008,M,1.0,7407415.386,0.39
AND,2008,M,2.0,22562321.165,1.17
AND,2008,M,3.0,1817028422.3560002,94.59
AND,2008,X,0.0,109912.668,0.08
AND,2008,X,1.0,1356410.922,0.98
AND,2008,X,2.0,3475669.552,2.51
AND,2008,X,3.0,133683915.95699999,96.44
AND,2009,M,0.0,65979479.074999996,4.15
AND,2009,M,1.0,7874789.418,0.5
AND,2009,M,2.0,18464920.813,1.16
AND,2009,M,3.0,1496930882.7059999,94.19
AND,2009,X,0.0,110956.566,0.11
AND,2009,X,1.0,592020.944,0.6
AND,2009,X,2.0,560156.063,0.56
AND,2009,X,3.0,97891817.041,98.73
AND,2010,M,0.0,72839572.314,4.77
AND,2010,M,1.0,10033026.499,0.66
AND,2010,M,2.0,17685892.516,1.16
AND,2010,M,3.0,1425787883.214,93.41
AND,2010,X,0.0,362810.92900000006,0.4
AND,2010,X,1.0,817153.645,0.89
AND,2010,X,2.0,665464.4130000001,0.73
AND,2010,X,3.0,89898606.288,97.99
AND,2011,M,0.0,78175281.117,4.88
AND,2011,M,1.0,11538049.904,0.72
AND,2011,M,2.0,18944592.289,1.18
AND,2011,M,3.0,1491789841.022,93.21
AND,2011,X,0.0,1231164.7550000001,1.08
AND,2011,X,1.0,763039.954,0.67
AND,2011,X,2.0,923222.419,0.81
AND,2011,X,3.0,110852322.231,97.44
AND,2012,M,0.0,61940166.29799999,4.41
AND,2012,M,1.0,8313036.299000001,0.59
AND,2012,M,2.0,16805961.673,1.2
AND,2012,M,3.0,1318753873.4520001,93.81
AND,2012,X,0.0,4248703.439,4.02
AND,2012,X,1.0,1554847.655,1.47
AND,2012,X,2.0,865701.016,0.82
AND,2012,X,3.0,99018079.59400001,93.69
AND,2013,M,0.0,67204846.592,4.55
AND,2013,M,1.0,11205642.88,0.76
AND,2013,M,2.0,14493366.39,0.98
AND,2013,M,3.0,1383646758.539,93.71
AND,2013,X,0.0,3667113.311,3.75
AND,2013,X,1.0,1468456.421,1.5
AND,2013,X,2.0,1058057.209,1.08
AND,2013,X,3.0,91713305.295,93.67
AND,2014,M,0.0,77404720.811,5.01
AND,2014,M,1.0,13412706.312,0.87
AND,2014,M,2.0,15249399.237,0.99
AND,2014,M,3.0,1438617913.4329998,93.13
AND,2014,X,0.0,3795759.357,4.07
AND,2014,X,1.0,1100774.743,1.18
AND,2014,X,2.0,784192.771,0.84
AND,2014,X,3.0,87619395.488,93.91
AND,2015,M,0.0,61954365.834,4.83
AND,2015,M,1.0,11797146.708,0.92
AND,2015,M,2.0,11272340.703,0.88
AND,2015,M,3.0,1197240923.438,93.37
AND,2015,X,0.0,4821973.8440000005,5.44
AND,2015,X,1.0,392863.739,0.44
AND,2015,X,2.0,2252486.911,2.54
AND,2015,X,3.0,81188693.485,91.58
AND,2016,M,0.0,59968823.921,4.47
AND,2016,M,1.0,12788948.552000001,0.95
AND,2016,M,2.0,19971321.847,1.49
AND,2016,M,3.0,1248472157.167,93.09
AND,2016,X,0.0,6671582.329999999,7.02
AND,2016,X,1.0,372049.635,0.39
AND,2016,X,2.0,2047089.0489999999,2.15
AND,2016,X,3.0,85933917.63000001,90.43
AND,2017,M,0.0,69226795.171,4.76
AND,2017,M,1.0,18492257.87,1.27
AND,2017,M,2.0,18895012.596,1.3
AND,2017,M,3.0,1349227238.63,92.68
AND,2017,X,0.0,7098256.647,6.1
AND,2017,X,1.0,621250.2660000001,0.53
AND,2017,X,2.0,1132511.065,0.97
AND,2017,X,3.0,107420573.621,92.39
AND,2018,M,0.0,65393116.82700001,4.11
AND,2018,M,1.0,33737105.593,2.12
AND,2018,M,2.0,20834890.199,1.31
AND,2018,M,3.0,1472654764.951,92.47
AND,2018,X,0.0,5411826.465,4.25
AND,2018,X,1.0,1445918.433,1.14
AND,2018,X,2.0,1078698.371,0.85
AND,2018,X,3.0,119359827.532,93.77
AND,2019,M,0.0,59561892.63899999,3.91
AND,2019,M,1.0,32142565.59,2.11
AND,2019,M,2.0,22160328.171,1.46
AND,2019,M,3.0,1408988002.5849998,92.52
AND,2019,X,0.0,4994387.007999999,4.09
AND,2019,X,1.0,1710588.403,1.4
AND,2019,X,2.0,2104671.057,1.72
AND,2019,X,3.0,113427494.982,92.79
AND,2020,M,0.0,43119875.419,2.92
AND,2020,M,1.0,19209985.013,1.3
AND,2020,M,2.0,18856403.757,1.28
AND,2020,M,3.0,1393515493.911,94.49
AND,2020,X,0.0,3045746.16,1.87
AND,2020,X,1.0,2181164.173,1.34
AND,2020,X,2.0,3809802.125,2.34
AND,2020,X,3.0,153589967.199,94.44
AND,2021,M,0.0,54932636.166999996,3.56
AND,2021,M,1.0,18494451.458,1.2
AND,2021,M,2.0,28286837.082,1.83
AND,2021,M,3.0,1440137886.724,93.4
AND,2021,X,0.0,3498395.295,2.22
AND,2021,X,1.0,5946827.291,3.78
AND,2021,X,2.0,3113891.5420000004,1.98
AND,2021,X,3.0,144823298.45700002,92.02
AND,2022,M,0.0,72982093.507,3.97
AND,2022,M,1.0,25920903.205999997,1.41
AND,2022,M,2.0,35830653.496,1.95
AND,2022,M,3.0,1704708194.239,92.68
AND,2022,X,0.0,5976819.616,1.59
AND,2022,X,1.0,6384186.509000001,1.7
AND,2022,X,2.0,5948401.366,1.58
AND,2022,X,3.0,357680032.67700005,95.13
AND,2023,M,0.0,79544409.671,4.05
AND,2023,M,1.0,36870975.547,1.88
AND,2023,M,2.0,57116911.875,2.91
AND,2023,M,3.0,1789277388.4629998,91.16
AND,2023,X,0.0,10950781.476,5.62
AND,2023,X,1.0,11068439.613,5.68
AND,2023,X,2.0,5325545.906,2.73
AND,2023,X,3.0,167567181.421,85.97
ANT,2003,M,0.0,6130724.0,0.82
ANT,2003,M,1.0,37684345.0,5.03
ANT,2003,M,2.0,81269243.0,10.84
ANT,2003,M,3.0,624570707.0,83.31
ANT,2003,X,0.0,280448.0,0.35
ANT,2003,X,1.0,5344130.0,6.75
ANT,2003,X,2.0,7022343.0,8.87
ANT,2003,X,3.0,66555841.0,84.03
ANT,2005,M,0.0,21668216.0,2.56
ANT,2005,M,1.0,65833636.0,7.79
ANT,2005,M,2.0,104333973.0,12.35
ANT,2005,M,3.0,653203011.0,77.3
ANT,2005,X,0.0,407578.0,0.61
ANT,2005,X,1.0,5761329.0,8.65
ANT,2005,X,2.0,8054279.0,12.09
ANT,2005,X,3.0,52377867.0,78.64
ANT,2006,M,0.0,38746660.0,4.05
ANT,2006,M,1.0,65227015.0,6.82
ANT,2006,M,2.0,108863686.0,11.38
ANT,2006,M,3.0,743622600.0,77.75
ANT,2006,X,0.0,325812.0,0.34
ANT,2006,X,1.0,8827367.0,9.19
ANT,2006,X,2.0,5912423.0,6.16
ANT,2006,X,3.0,80943574.0,84.31
ANT,2007,M,0.0,42774132.0,3.99
ANT,2007,M,1.0,63253177.0,5.89
ANT,2007,M,2.0,136296831.0,12.7
ANT,2007,M,3.0,830968207.0,77.42
ANT,2007,X,0.0,452675.0,0.58
ANT,2007,X,1.0,3067675.0,3.92
ANT,2007,X,2.0,7334248.0,9.38
ANT,2007,X,3.0,67372730.0,86.12
ANT,2008,M,0.0,48045339.0,3.58
ANT,2008,M,1.0,62499229.0,4.65
ANT,2008,M,2.0,172349939.0,12.83
ANT,2008,M,3.0,1060289721.0,78.94
ANT,2008,X,0.0,563294.0,0.52
ANT,2008,X,1.0,4812336.0,4.41
ANT,2008,X,2.0,7129469.0,6.53
ANT,2008,X,3.0,96738654.0,88.55
ARE,2000,M,0.0,4027958606.0,15.42
ARE,2000,M,1.0,1751613838.0,6.71
ARE,2000,M,2.0,3364494679.0,12.88
ARE,2000,M,3.0,16976978897.0,64.99
ARE,2000,X,0.0,3069293774.0,35.21
ARE,2000,X,1.0,3138289362.0,36.0
ARE,2000,X,2.0,817963461.0,9.38
ARE,2000,X,3.0,1691279662.0,19.4
ARE,2001,M,0.0,4659894074.0,15.74
ARE,2001,M,1.0,2058270853.0,6.95
ARE,2001,M,2.0,3698281961.0,12.49
ARE,2001,M,3.0,19193735727.0,64.82
ARE,2001,X,0.0,3637945623.0,35.52
ARE,2001,X,1.0,3659932988.0,35.73
ARE,2001,X,2.0,989382941.0,9.66
ARE,2001,X,3.0,1955813869.0,19.09
ARE,2002,M,0.0,5620162468.0,17.25
ARE,2002,M,1.0,2722450927.0,8.36
ARE,2002,M,2.0,4205187023.0,12.91
ARE,2002,M,3.0,20034210822.0,61.49
ARE,2002,X,0.0,4530578802.0,18.81
ARE,2002,X,1.0,5344266495.0,22.19
ARE,2002,X,2.0,1496822287.0,6.22
ARE,2002,X,3.0,12709618595.0,52.78
ARE,2003,M,0.0,6772814460.0,17.16
ARE,2003,M,1.0,3338907019.0,8.46
ARE,2003,M,2.0,6076668461.0,15.4
ARE,2003,M,3.0,23271486700.0,58.98
ARE,2003,X,0.0,4699502872.0,16.22
ARE,2003,X,1.0,6247663946.0,21.56
ARE,2003,X,2.0,1805825661.0,6.23
ARE,2003,X,3.0,16224061851.0,55.99
ARE,2004,M,0.0,8927741047.0,16.44
ARE,2004,M,1.0,5301698357.0,9.76
ARE,2004,M,2.0,10777444677.0,19.85
ARE,2004,M,3.0,29288379482.0,53.94
ARE,2004,X,0.0,5781885064.0,15.87
ARE,2004,X,1.0,8649543610.0,23.74
ARE,2004,X,2.0,4692491721.0,12.88
ARE,2004,X,3.0,17310303466.0,47.51
ARE,2005,M,0.0,10872848103.0,16.43
ARE,2005,M,1.0,6219368084.0,9.4
ARE,2005,M,2.0,13434990818.0,20.3
ARE,2005,M,3.0,35666086939.0,53.88
ARE,2005,X,0.0,6822352900.0,11.65
ARE,2005,X,1.0,12282210470.0,20.98
ARE,2005,X,2.0,6241202465.0,10.66
ARE,2005,X,3.0,33195171768.0,56.7
ARE,2006,M,0.0,15089936448.0,19.34
ARE,2006,M,1.0,7796308126.0,9.99
ARE,2006,M,2.0,13432725326.0,17.22
ARE,2006,M,3.0,41697729950.0,53.45
ARE,2006,X,0.0,7186645107.0,10.23
ARE,2006,X,1.0,14644117776.0,20.85
ARE,2006,X,2.0,6057042369.0,8.62
ARE,2006,X,3.0,42340772061.0,60.29
ARE,2007,M,0.0,20898476176.0,20.21
ARE,2007,M,1.0,8085461854.0,7.82
ARE,2007,M,2.0,19354317245.0,18.72
ARE,2007,M,3.0,55045805613.0,53.24
ARE,2007,X,0.0,9391344509.0,11.18
ARE,2007,X,1.0,17941107825.0,21.36
ARE,2007,X,2.0,10660845069.0,12.69
ARE,2007,X,3.0,46016214907.0,54.78
ARE,2008,M,0.0,27241244353.0,18.02
ARE,2008,M,1.0,13406182202.0,8.87
ARE,2008,M,2.0,29402841235.0,19.44
ARE,2008,M,3.0,81163732654.0,53.67
ARE,2008,X,0.0,12992134860.0,13.99
ARE,2008,X,1.0,18797847553.0,20.25
ARE,2008,X,2.0,16828120976.0,18.13
ARE,2008,X,3.0,44223732853.0,47.63
ARE,2009,M,0.0,21708783539.0,18.18
ARE,2009,M,1.0,13530865194.0,11.33
ARE,2009,M,2.0,23692393725.0,19.84
ARE,2009,M,3.0,60468704391.0,50.64
ARE,2009,X,0.0,12795443135.0,22.88
ARE,2009,X,1.0,21205540193.0,37.92
ARE,2009,X,2.0,13892508466.0,24.84
ARE,2009,X,3.0,8031795371.0,14.36
ARE,2010,M,0.0,22891395229.0,17.73
ARE,2010,M,1.0,17006276058.0,13.18
ARE,2010,M,2.0,30991025683.0,24.01
ARE,2010,M,3.0,58186553278.0,45.08
ARE,2010,X,0.0,12580650042.0,17.38
ARE,2010,X,1.0,25334899289.0,34.99
ARE,2010,X,2.0,23975915625.0,33.12
ARE,2010,X,3.0,10508836543.0,14.51
ARE,2011,M,0.0,27063467313.0,16.85
ARE,2011,M,1.0,20956511095.0,13.05
ARE,2011,M,2.0,39046130992.0,24.32
ARE,2011,M,3.0,73507053081.0,45.78
ARE,2011,X,0.0,14551461530.0,16.92
ARE,2011,X,1.0,30445772247.0,35.41
ARE,2011,X,2.0,27407637094.0,31.87
ARE,2011,X,3.0,13583925461.0,15.8
ARE,2012,M,0.0,47682617136.0,19.67
ARE,2012,M,1.0,37897135414.0,15.63
ARE,2012,M,2.0,48353361703.0,19.95
ARE,2012,M,3.0,108464496304.0,44.75
ARE,2012,X,0.0,38189504481.0,25.15
ARE,2012,X,1.0,51538595013.0,33.94
ARE,2012,X,2.0,30263325924.0,19.93
ARE,2012,X,3.0,31875703485.0,20.99
ARE,2013,M,0.0,31002135265.307,17.03
ARE,2013,M,1.0,29663358269.33,16.3
ARE,2013,M,2.0,30043918381.795002,16.51
ARE,2013,M,3.0,91319365927.27899,50.17
ARE,2013,X,0.0,27280798412.603,27.81
ARE,2013,X,1.0,34489533622.187004,35.16
ARE,2013,X,2.0,20032923807.779,20.42
ARE,2013,X,3.0,16293884768.485,16.61
ARE,2014,M,0.0,39311670047.965996,21.27
ARE,2014,M,1.0,24316165338.349,13.16
ARE,2014,M,2.0,30678641731.246998,16.6
ARE,2014,M,3.0,90489989640.084,48.97
ARE,2014,X,0.0,27931925752.609,28.48
ARE,2014,X,1.0,35742850793.688,36.45
ARE,2014,X,2.0,14565239919.437,14.85
ARE,2014,X,3.0,19818420399.933,20.21
ARE,2015,M,0.0,41375570496.985,23.06
ARE,2015,M,1.0,21381018598.077,11.92
ARE,2015,M,2.0,31700569695.317,17.67
ARE,2015,M,3.0,84978300834.457,47.36
ARE,2015,X,0.0,31992594150.713,32.17
ARE,2015,X,1.0,34757699185.548004,34.95
ARE,2015,X,2.0,14184913074.882,14.26
ARE,2015,X,3.0,18504533516.319,18.61
ARE,2016,M,0.0,43539620390.79,23.57
ARE,2016,M,1.0,25100744083.381,13.59
ARE,2016,M,2.0,33293874626.787,18.02
ARE,2016,M,3.0,82793966463.232,44.82
ARE,2016,X,0.0,28955758379.873,29.32
ARE,2016,X,1.0,29562309295.353,29.93
ARE,2016,X,2.0,15512069391.347,15.71
ARE,2016,X,3.0,24729297124.305,25.04
ARE,2017,M,0.0,80222680901.45,32.1
ARE,2017,M,1.0,53664577374.33,21.47
ARE,2017,M,2.0,15888010245.09,6.36
ARE,2017,M,3.0,100118019342.01399,40.06
ARE,2017,X,0.0,47530057274.042,31.52
ARE,2017,X,1.0,67490367374.687,44.76
ARE,2017,X,2.0,6013792165.979,3.99
ARE,2017,X,3.0,29737623677.528,19.72
ARE,2018,M,0.0,61955116491.025,25.51
ARE,2018,M,1.0,68427735838.298996,28.18
ARE,2018,M,2.0,15292721138.727001,6.3
ARE,2018,M,3.0,97190475189.645,40.02
ARE,2018,X,0.0,65033175183.738,37.56
ARE,2018,X,1.0,66628018265.581,38.49
ARE,2018,X,2.0,6989904005.341,4.04
ARE,2018,X,3.0,34473021652.18,19.91
ARE,2019,M,0.0,65116772731.561,26.33
ARE,2019,M,1.0,73642528948.513,29.78
ARE,2019,M,2.0,18289002063.631,7.39
ARE,2019,M,3.0,90278468697.145,36.5
ARE,2019,X,0.0,71044887448.831,37.96
ARE,2019,X,1.0,69714138391.64,37.25
ARE,2019,X,2.0,8488070858.349,4.54
ARE,2019,X,3.0,37899700301.133,20.25
ARE,2020,M,0.0,59763972646.232994,27.95
ARE,2020,M,1.0,60752766836.568,28.42
ARE,2020,M,2.0,21966023358.55,10.27
ARE,2020,M,3.0,71319368613.713,33.36
ARE,2020,X,0.0,66305922498.32,39.45
ARE,2020,X,1.0,61255563294.018005,36.44
ARE,2020,X,2.0,7226739438.278,4.3
ARE,2020,X,3.0,33297274376.718998,19.81
ARE,2021,M,0.0,92612405085.808,34.53
ARE,2021,M,1.0,67752257103.515,25.26
ARE,2021,M,2.0,26322695156.258,9.81
ARE,2021,M,3.0,81545556349.053,30.4
ARE,2021,X,0.0,92111362811.231,42.66
ARE,2021,X,1.0,75993259780.794,35.19
ARE,2021,X,2.0,9345651866.383,4.33
ARE,2021,X,3.0,38475093154.019,17.82
ARE,2022,M,0.0,115914722620.633,35.24
ARE,2022,M,1.0,81614163085.759,24.81
ARE,2022,M,2.0,37528509849.813,11.41
ARE,2022,M,3.0,93893368595.367,28.54
ARE,2022,X,0.0,105484128541.181,40.61
ARE,2022,X,1.0,92743313793.954,35.71
ARE,2022,X,2.0,16114820153.427,6.2
ARE,2022,X,3.0,45383652266.938,17.47
ARE,2023,M,0.0,131983982780.335,33.88
ARE,2023,M,1.0,99850332538.87401,25.63
ARE,2023,M,2.0,43029416828.032,11.04
ARE,2023,M,3.0,114739774408.511,29.45
ARE,2023,X,0.0,109875011228.697,38.82
ARE,2023,X,1.0,107261508323.17,37.9
ARE,2023,X,2.0,19599033062.846,6.93
ARE,2023,X,3.0,46265380915.723,16.35
ARG,2000,M,0.0,1345672368.0,5.53
ARG,2000,M,1.0,789288266.0,3.24
ARG,2000,M,2.0,8102633395.0,33.29
ARG,2000,M,3.0,14099009431.0,57.93
ARG,2000,X,0.0,1495200889.0,5.8
ARG,2000,X,1.0,1796638416.0,6.97
ARG,2000,X,2.0,9755920804.0,37.86
ARG,2000,X,3.0,12723463101.0,49.37
ARG,2001,M,0.0,1223437640.0,6.23
ARG,2001,M,1.0,494707489.0,2.52
ARG,2001,M,2.0,6736059975.0,34.31
ARG,2001,M,3.0,11178590800.0,56.94
ARG,2001,X,0.0,1936517101.0,7.4
ARG,2001,X,1.0,1811939962.0,6.92
ARG,2001,X,2.0,9706226558.0,37.1
ARG,2001,X,3.0,12710679652.0,48.58
ARG,2002,M,0.0,375769767.0,4.33
ARG,2002,M,1.0,214934359.0,2.48
ARG,2002,M,2.0,3210609322.0,37.0
ARG,2002,M,3.0,4875918307.0,56.19
ARG,2002,X,0.0,1839825707.0,7.26
ARG,2002,X,1.0,1981346339.0,7.82
ARG,2002,X,2.0,8300759696.0,32.76
ARG,2002,X,3.0,13214873295.0,52.16
ARG,2003,M,0.0,766510728.0,5.77
ARG,2003,M,1.0,355722099.0,2.68
ARG,2003,M,2.0,5636870073.0,42.44
ARG,2003,M,3.0,6523779190.0,49.11
ARG,2003,X,0.0,3489558957.0,12.16
ARG,2003,X,1.0,1903478822.0,6.63
ARG,2003,X,2.0,8771744850.0,30.56
ARG,2003,X,3.0,14535691335.0,50.65
ARG,2004,M,0.0,1470516710.0,6.93
ARG,2004,M,1.0,506856304.0,2.39
ARG,2004,M,2.0,9466664967.0,44.59
ARG,2004,M,3.0,9784444031.0,46.09
ARG,2004,X,0.0,3884597906.0,11.73
ARG,2004,X,1.0,3158686811.0,9.54
ARG,2004,X,2.0,10184954549.0,30.76
ARG,2004,X,3.0,15879170538.0,47.96
ARG,2005,M,0.0,1896291926.0,6.73
ARG,2005,M,1.0,528898181.0,1.88
ARG,2005,M,2.0,12999083801.0,46.12
ARG,2005,M,3.0,12762235785.0,45.28
ARG,2005,X,0.0,4643360132.0,11.85
ARG,2005,X,1.0,3911743867.0,9.98
ARG,2005,X,2.0,11924339090.0,30.42
ARG,2005,X,3.0,18714564180.0,47.75
ARG,2006,M,0.0,3300740863.0,10.19
ARG,2006,M,1.0,1204193589.0,3.72
ARG,2006,M,2.0,14679833611.0,45.31
ARG,2006,M,3.0,13215097140.0,40.79
ARG,2006,X,0.0,5091203546.0,11.18
ARG,2006,X,1.0,4739353402.0,10.41
ARG,2006,X,2.0,14782442302.0,32.47
ARG,2006,X,3.0,20908761296.0,45.93
ARG,2007,M,0.0,5799974899.0,13.78
ARG,2007,M,1.0,1119973754.0,2.66
ARG,2007,M,2.0,18589378103.0,44.17
ARG,2007,M,3.0,16572851416.0,39.38
ARG,2007,X,0.0,7785816754.0,14.24
ARG,2007,X,1.0,5967686631.0,10.91
ARG,2007,X,2.0,17580611337.0,32.15
ARG,2007,X,3.0,23347387567.0,42.7
ARG,2008,M,0.0,7395452519.0,13.74
ARG,2008,M,1.0,2171188575.0,4.03
ARG,2008,M,2.0,23222032020.0,43.15
ARG,2008,M,3.0,21029433161.0,39.08
ARG,2008,X,0.0,8813993409.0,12.91
ARG,2008,X,1.0,8733140563.0,12.79
ARG,2008,X,2.0,21587574592.0,31.61
ARG,2008,X,3.0,29156223701.0,42.69
ARG,2009,M,0.0,4994649989.0,13.68
ARG,2009,M,1.0,1155424564.0,3.16
ARG,2009,M,2.0,14946157957.0,40.94
ARG,2009,M,3.0,15410677294.0,42.21
ARG,2009,X,0.0,5636901382.0,10.33
ARG,2009,X,1.0,7132892836.0,13.07
ARG,2009,X,2.0,17876621417.0,32.76
ARG,2009,X,3.0,23914215792.0,43.83
ARG,2010,M,0.0,8073509878.0,15.04
ARG,2010,M,1.0,1836651500.0,3.42
ARG,2010,M,2.0,22262169115.0,41.46
ARG,2010,M,3.0,21522253787.0,40.08
ARG,2010,X,0.0,7982448894.0,12.0
ARG,2010,X,1.0,8213420316.0,12.35
ARG,2010,X,2.0,23847308663.0,35.84
ARG,2010,X,3.0,26486399602.0,39.81
ARG,2011,M,0.0,11359185479.0,16.51
ARG,2011,M,1.0,2656887747.0,3.86
ARG,2011,M,2.0,28084437348.0,40.81
ARG,2011,M,3.0,26716524130.0,38.82
ARG,2011,X,0.0,8899411722.0,11.01
ARG,2011,X,1.0,11113670740.0,13.75
ARG,2011,X,2.0,28930088633.0,35.78
ARG,2011,X,3.0,31911802562.0,39.47
ARG,2012,M,0.0,10804528533.0,16.29
ARG,2012,M,1.0,2857216312.0,4.31
ARG,2012,M,2.0,24153313493.0,36.4
ARG,2012,M,3.0,28531138051.0,43.0
ARG,2012,X,0.0,8204208733.0,10.62
ARG,2012,X,1.0,10365895183.0,13.41
ARG,2012,X,2.0,28678778508.0,37.11
ARG,2012,X,3.0,30025948000.0,38.86
ARG,2013,M,0.0,12853697019.0,17.6
ARG,2013,M,1.0,3871202523.0,5.3
ARG,2013,M,2.0,27639054006.0,37.85
ARG,2013,M,3.0,28650255629.0,39.24
ARG,2013,X,0.0,10989241029.0,15.0
ARG,2013,X,1.0,9556307675.0,13.04
ARG,2013,X,2.0,27634039098.0,37.72
ARG,2013,X,3.0,25081158522.0,34.24
ARG,2014,M,0.0,12829978334.53,19.93
ARG,2014,M,1.0,2439192085.4500003,3.79
ARG,2014,M,2.0,21828544064.03,33.91
ARG,2014,M,3.0,27274706796.75,42.37
ARG,2014,X,0.0,9535526919.53,14.49
ARG,2014,X,1.0,9449068327.43,14.35
ARG,2014,X,2.0,24512708575.99,37.24
ARG,2014,X,3.0,22326944326.8,33.92
ARG,2015,M,0.0,13483591413.82,22.84
ARG,2015,M,1.0,1569708887.47,2.66
ARG,2015,M,2.0,19883857480.55,33.68
ARG,2015,M,3.0,24105320833.4,40.83
ARG,2015,X,0.0,9342790369.46,16.83
ARG,2015,X,1.0,7539254256.66,13.58
ARG,2015,X,2.0,18909638265.42,34.07
ARG,2015,X,3.0,19706413406.22,35.51
ARG,2016,M,0.0,12750563453.01,23.2
ARG,2016,M,1.0,1322482624.06,2.41
ARG,2016,M,2.0,19791281023.5,36.01
ARG,2016,M,3.0,21096299818.64,38.38
ARG,2016,X,0.0,9991649441.609999,17.53
ARG,2016,X,1.0,7478482924.71,13.12
ARG,2016,X,2.0,19239556946.850002,33.76
ARG,2016,X,3.0,20283498564.21,35.59
ARG,2017,M,0.0,15004058469.37,22.82
ARG,2017,M,1.0,2196818577.91,3.34
ARG,2017,M,2.0,24943478288.95,37.95
ARG,2017,M,3.0,23590973533.01,35.89
ARG,2017,X,0.0,9672012437.41,16.89
ARG,2017,X,1.0,9186027504.78,16.04
